CURVE,X,Y
7934,120,75.4
7934,130,81.6
7934,170,106.8
7934,180,113
7934,220,138.2
7934,230,144.4
7934,270,169.6
7934,280,175.8
7934,290,182.1
7934,299,187.8
11100,0,0.6
11100,1,0.6
11100,10,6.3
11100,20,12.6
11100,30,18.8
11100,70,44
11100,80,50.2
11100,120,75.4
11100,130,81.6
11100,170,106.8
11100,180,113
11100,220,138.2
11100,230,144.4
11100,270,169.6
11100,280,175.8
11100,290,182.1
11100,299,187.8
6812,0,0.6
6812,1,0.6
6812,10,6.3
6812,20,12.6
6812,30,18.8
6812,70,44
6812,80,50.2
6812,120,75.4
6812,130,81.6
6812,170,106.8
6812,180,113
6812,220,138.2
6812,230,144.4
6812,270,169.6
6812,280,175.8
6812,290,182.1
6812,299,187.8
9737,0,0.6
9737,1,0.6
9737,10,6.3
9737,20,12.6
9737,30,18.8
9737,70,44
9737,80,50.2
9737,120,75.4
9737,130,81.6
9737,170,106.8
9737,180,113
9737,220,138.2
9737,230,144.4
9737,270,169.6
9737,280,175.8
9737,290,182.1
9737,299,187.8
6280,0,0.6
6280,1,0.6
6280,10,6.3
6280,20,12.6
6280,30,18.8
6280,70,44
6280,80,50.2
6280,120,75.4
6280,130,81.6
6280,170,106.8
6280,180,113
6280,220,138.2
6280,230,144.4
6280,270,169.6
6280,280,175.8
6280,290,182.1
6280,299,187.8
8199,0,0.6
8199,1,0.6
8199,10,6.3
8199,20,12.6
8199,30,18.8
8199,70,44
8199,80,50.2
8199,120,75.4
8199,130,81.6
8199,170,106.8
8199,180,113
8199,220,138.2
8199,230,144.4
8199,270,169.6
8199,280,175.8
8199,290,182.1
8199,299,187.8
870,0,0.6
870,1,0.6
870,10,6.3
870,20,12.6
870,30,18.8
870,70,44
870,80,50.2
870,120,75.4
870,130,81.6
870,170,106.8
870,180,113
870,220,138.2
870,230,144.4
870,270,169.6
870,280,175.8
870,290,182.1
870,299,187.8
2223,0,0.68593
648,0,0.682
6546,0,0.825
2617,0,0.825
2608,0,0.825
10712,0,0.7
10712,1,0.7
10712,10,6.5
10712,20,13.1
10712,30,19.6
10712,40,26.2
10712,60,39.2
10712,70,45.8
10712,80,52.3
10712,90,58.9
10712,110,71.9
10712,120,78.5
10712,130,85
10712,140,91.6
10712,160,104.6
10712,170,111.2
10712,180,117.7
10712,190,124.3
10712,210,137.3
10712,220,143.9
10712,230,150.4
10712,240,157
10712,260,170
10712,270,176.6
10712,280,183.1
10712,290,189.7
10712,299,195.5
8507,0,0.7
8507,1,0.7
8507,10,6.5
8507,20,13.1
8507,30,19.6
8507,40,26.2
8507,60,39.2
8507,70,45.8
8507,80,52.3
8507,90,58.9
8507,110,71.9
8507,120,78.5
8507,130,85
8507,140,91.6
8507,160,104.6
8507,170,111.2
8507,180,117.7
8507,190,124.3
8507,210,137.3
8507,220,143.9
8507,230,150.4
8507,240,157
8507,260,170
8507,270,176.6
8507,280,183.1
8507,290,189.7
8507,299,195.5
11832,0,0.7
11832,1,0.7
11832,10,6.5
11832,20,13.1
11832,30,19.6
11832,40,26.2
11832,60,39.2
11832,70,45.8
11832,80,52.3
11832,90,58.9
11832,110,71.9
11832,120,78.5
11832,130,85
11832,140,91.6
